customer_id,total_revenue,calculated_aov,order_count,customer_name,email,phone,address,area,pincode,registration_date,customer_segment,total_orders,customer_aov,revenue_per_order,value_score,clv,clv_segment
51040116,4749.99,4749.99,1,Inaya Pillai,wyattsavant@example.com,912195862964,"77
Mistry Ganj, Unnao-632141",Berhampur,595645,2023-11-14,Regular,11,783.03,4749.99,4749.99,56999.88,High Value
51048402,5004.84,2502.42,2,Leela Bhandari,wnarayan@example.com,915440414387,"82/635
Karan Street, Srinagar 417962",Ahmedabad,68801,2024-02-13,Premium,12,895.49,2502.42,10009.68,60058.08,High Value
51119088,7332.24,1833.06,4,Zehaan Srinivas,narayananlakshit@example.net,912554511316,"H.No. 12, Chaudhari Zila
Guwahati 756722",Tinsukia,538718,2023-07-26,Regular,9,1264.67,1833.06,29328.96,87986.88,Very High Value
51174875,4454.110000000001,2227.0550000000003,2,Sara Prasad,oviyabhardwaj@example.com,918587675278,"H.No. 252
Sami Marg
Kochi 597640",Saharsa,739236,2023-05-26,Inactive,7,1276.61,2227.0550000000003,8908.220000000001,53449.32000000001,Medium Value
51341672,10981.47,3660.49,3,Aarna Mital,ghoshlavanya@example.org,919570921584,"H.No. 75
Bobal Path
Hajipur 676112",Bhagalpur,789995,2024-04-03,Regular,10,1898.18,3660.49,32944.41,131777.63999999998,Very High Value
51387106,1086.27,1086.27,1,Nandini Devi,xitigour@example.net,916146934112,"26
Jain Circle, Gaya-053431",Jamalpur,902417,2023-10-15,New,15,615.8,1086.27,1086.27,13035.24,Low Value
51476157,10251.23,2562.8075,4,Abdul Bali,nandinibanik@example.net,919436539657,"62/25
Sarma Circle
Mahbubnagar-707575",Burhanpur,928472,2024-08-21,Inactive,10,1033.16,2562.8075,41004.92,123014.76,Very High Value
51503088,6078.179999999999,2026.06,3,Arin More,aashibiswas@example.org,913687250793,"H.No. 11, Krishnan Zila
Kirari Suleman Nagar-199625",Kumbakonam,867510,2024-02-23,New,20,1651.36,2026.06,18234.54,72938.16,High Value
51544662,1622.98,811.49,2,Hiral Tara,chandasamuel@example.org,912979772171,"H.No. 950
Kaul Path
Agra 447974",Chinsurah,346670,2023-12-17,New,15,1352.21,811.49,3245.96,19475.760000000002,Low Value
51547198,4476.55,4476.55,1,Kashvi Date,saksham00@example.org,915490690662,"046
Minhas, Gurgaon 806600",Agartala,730715,2024-08-04,Premium,19,750.81,4476.55,4476.55,53718.600000000006,Medium Value
51556553,1817.16,1817.16,1,Hitesh Bakshi,sunderkrish@example.org,911365981359,"11/88, Iyengar Nagar, Fatehpur-638408",Noida,187126,2024-02-05,Premium,6,1765.93,1817.16,1817.16,21805.920000000002,Low Value
51557673,4360.12,4360.12,1,Faras Varughese,hemangchhabra@example.net,916220367302,"H.No. 45, Hayer Circle
Varanasi 847363",Mira-Bhayandar,270793,2023-08-01,New,4,510.76,4360.12,4360.12,52321.44,Medium Value
51592174,7128.070000000001,2376.023333333333,3,Jasmit Sura,anusha59@example.com,912105350444,"H.No. 821, Barman Street
Bhagalpur 755691",Secunderabad,271886,2023-08-11,New,2,794.83,2376.023333333333,21384.210000000003,85536.84,Very High Value
51661209,8966.91,1793.382,5,Vasana Chandran,aaravdave@example.com,911574680957,"32/84
Natt Zila
Thiruvananthapuram 751597",Bidhannagar,211320,2023-06-23,New,13,852.39,1793.382,44834.55,107602.92,Very High Value
51669263,8612.51,2870.8366666666666,3,Odika Manda,esekhon@example.com,910495274267,"H.No. 97
Prasad Circle
Shimla-145433",Avadi,625562,2023-09-23,Inactive,2,1698.87,2870.8366666666666,25837.53,103350.12,Very High Value
51670882,7824.92,1564.984,5,Krishna Hans,takbarkha@example.net,917438121864,"95/65
Nadig Circle
Belgaum-468612",Dehradun,352126,2024-09-27,Inactive,11,1351.67,1564.984,39124.6,93899.04000000001,Very High Value
51812283,486.28,486.28,1,Vasana Rajagopalan,ucchal05@example.org,919130860126,"11/03
Dada Chowk
Rajpur Sonarpur 110283",Katni,474877,2024-03-14,Regular,6,1685.52,486.28,486.28,5835.36,Low Value
51833636,4315.46,2157.73,2,Ikbal Munshi,leela67@example.net,917514521835,"15/52
Khare Path
Sirsa 885319",Anand,255774,2024-03-03,Regular,3,1977.36,2157.73,8630.92,51785.520000000004,Medium Value
51872499,4379.29,2189.645,2,Nakul Banerjee,sanghayashoda@example.org,910473581550,"H.No. 60, Narain Chowk
Sirsa 944864",Bareilly,264965,2024-04-11,Premium,1,1234.0,2189.645,8758.58,52551.479999999996,Medium Value
51945420,6377.08,3188.54,2,Geetika Kalita,bhandariaryan@example.com,913223300806,"839, Boase Zila, Bahraich 523840",Tiruppur,611743,2023-04-05,Premium,3,412.9,3188.54,12754.16,76524.95999999999,High Value
51994597,2173.31,1086.655,2,Xavier Divan,sahotaavni@example.org,913221280042,"83/630, Morar Road, Chandrapur 044856",Mira-Bhayandar,964776,2024-08-23,Regular,12,1591.21,1086.655,4346.62,26079.72,Low Value
52001314,5857.89,2928.945,2,Libni Manda,zarnagrewal@example.com,917562688230,"249
Rama, Raiganj-319572",Kota,492160,2024-04-14,Premium,7,1081.06,2928.945,11715.78,70294.68000000001,High Value
52032226,4486.23,2243.115,2,Jagvi Choudhury,shivanimani@example.com,918058971158,"12/11, Kala Circle
Amroha 185767",Jodhpur,921195,2023-08-26,Premium,19,1551.39,2243.115,8972.46,53834.759999999995,High Value
52048413,1705.95,1705.95,1,Keya Balakrishnan,parikhsamesh@example.org,915166837522,"09
Borra, Jehanabad-368313",Jalna,517187,2023-10-04,Inactive,20,1449.1,1705.95,1705.95,20471.4,Low Value
52075070,3392.0,1696.0,2,Vedika Muni,kdate@example.com,914610802746,"62/746
Banik Nagar
Thiruvananthapuram 557615",Kadapa,761787,2023-08-31,Regular,8,638.6,1696.0,6784.0,40704.0,Medium Value
52085702,12120.06,3030.0150000000003,4,Irya Soni,kadereyansh@example.com,912219234142,"H.No. 05, Sachdev Circle
Munger-508158",Fatehpur,231895,2023-09-13,New,8,801.83,3030.0150000000003,48480.240000000005,145440.72000000003,Very High Value
52215833,5073.74,2536.87,2,Lipika Parmer,gavinprabhakar@example.net,910213519763,"00/455, Chakraborty Road, Jammu 801712",Sirsa,414814,2024-09-27,Regular,5,305.65,2536.87,10147.48,60884.88,High Value
52279849,2411.61,2411.61,1,Henry Sawhney,sidhuyashodhara@example.net,917679499649,"493, Kuruvilla, Erode 325603",Anantapur,169958,2024-07-10,Regular,17,585.08,2411.61,2411.61,28939.32,Low Value
52337289,2368.0,2368.0,1,Pooja Mital,jbhargava@example.com,917053948299,"73/053, Sanghvi Zila
Tirupati 939999",Morena,913898,2023-06-16,New,3,1999.83,2368.0,2368.0,28416.0,Low Value
52409516,6936.84,1734.21,4,Rehaan Jha,ekanshpadmanabhan@example.org,915614108132,"08/25
Gokhale Chowk, Dewas 028514",Jabalpur,502565,2023-04-23,Inactive,13,435.47,1734.21,27747.36,83242.08,High Value
52417972,3286.6,1095.5333333333333,3,Nisha Chadha,rmishra@example.net,911744503607,"568
Keer Road
Raiganj-432407",Madhyamgram,51637,2024-03-06,New,1,581.78,1095.5333333333333,9859.8,39439.2,Medium Value
52428250,8223.27,2741.09,3,Thomas Rai,ansh09@example.com,916553457682,"H.No. 86
Sule Nagar, Rajahmundry-935422",Bulandshahr,841456,2023-09-11,New,4,1925.08,2741.09,24669.81,98679.24,Very High Value
52613657,5728.15,2864.075,2,Kala Ravi,unni50@example.org,917291189791,"H.No. 521
Peri, Khora  519235",Sultan Pur Majra,685992,2023-03-16,New,9,470.5,2864.075,11456.3,68737.79999999999,High Value
52672659,1416.18,1416.18,1,Isha Mand,tanmayibhagat@example.net,916637450859,"H.No. 898, Gara, Ghaziabad-552132",Vadodara,279779,2023-03-17,Regular,17,1721.72,1416.18,1416.18,16994.16,Low Value
52678787,3045.23,3045.23,1,Zashil Salvi,amruta16@example.org,916941129000,"464
Arora Street
Kolhapur-442137",Ghaziabad,187842,2024-01-29,New,9,1444.39,3045.23,3045.23,36542.76,Medium Value
52757321,10904.55,2726.1375000000003,4,Hritik Narain,jagvi66@example.net,914710265125,"500
Raghavan Circle
Nellore 449924",Bulandshahr,262684,2024-04-26,New,11,1059.22,2726.1375000000003,43618.2,130854.6,Very High Value
52770036,3295.67,1098.5566666666666,3,Lopa Bobal,kashyapthomas@example.org,910663980035,"82, Bhargava Nagar
Kishanganj-297154",Bathinda,212770,2024-08-19,New,14,1207.51,1098.5566666666666,9887.01,39548.04,Medium Value
52815265,171.2,171.2,1,Daniel Bains,lopa03@example.net,911862689215,"H.No. 00
Tandon Street
Rohtak 114577",Pudukkottai,765060,2024-05-12,New,10,806.63,171.2,171.2,2054.3999999999996,Low Value
52862822,1487.29,1487.29,1,Aarini Khosla,ysaran@example.com,913923024029,"12, Rao Chowk, Bhatpara 780850",Anand,618615,2024-07-16,Regular,14,491.28,1487.29,1487.29,17847.48,Low Value
52913011,8561.24,4280.62,2,Chaitaly Parekh,chanakyakashyap@example.com,914849409792,"H.No. 84, Verma, Tirupati-193891",Dhule,505219,2023-11-01,Inactive,7,1952.94,4280.62,17122.48,102734.88,Very High Value
52915166,309.62,309.62,1,Harita Gulati,sanaya15@example.net,916795302367,"H.No. 019, Parsa Street, Deoghar 818465",Dehri,272048,2024-06-28,Inactive,18,505.66,309.62,309.62,3715.44,Low Value
53025962,3490.16,1745.08,2,Sai Mandal,narangsai@example.org,917245639777,"H.No. 575, Borah Marg
Salem-633370",Dibrugarh,95444,2024-06-13,Premium,10,324.92,1745.08,6980.32,41881.92,Medium Value
53076417,3477.44,1738.7199999999998,2,Chaitanya Nayak,yuvrajmadan@example.com,916462947667,"63, Dyal Zila
Malda 584769",Malda,592396,2024-02-23,Inactive,6,411.27,1738.7199999999998,6954.879999999999,41729.28,Medium Value
53100521,1648.07,1648.07,1,Mitesh Bora,krishnanabhimanyu@example.com,912864450701,"H.No. 306, Lanka Ganj
Orai-124210",Gandhidham,108712,2024-03-02,Inactive,3,982.11,1648.07,1648.07,19776.84,Low Value
53292177,7854.63,2618.21,3,Tanmayi Vyas,eesha65@example.com,918129263598,"14/54
Banik
Kirari Suleman Nagar-412785",Panihati,635480,2024-10-27,Inactive,3,1449.4,2618.21,23563.89,94255.56,Very High Value
53299455,6836.58,2278.86,3,Rushil Gupta,wcherian@example.org,913502795801,"80/32, Acharya Nagar, Bathinda-734196",Bijapur,963064,2023-05-25,Premium,7,838.66,2278.86,20509.74,82038.95999999999,High Value
53332493,4858.98,1619.66,3,Anirudh Bose,kamya09@example.org,912245627338,"13
Rege Zila
Gulbarga-345640",Surendranagar Dudhrej,54821,2023-06-30,New,19,1678.4,1619.66,14576.94,58307.76000000001,High Value
53354003,1869.52,934.76,2,Yatin Borra,amara94@example.org,910486044530,"89/528
Bhasin, Saharanpur 707355",Raiganj,821014,2024-09-23,New,13,1934.52,934.76,3739.04,22434.239999999998,Low Value
53392567,4074.54,2037.27,2,Darika Banerjee,chadhapallavi@example.net,910921533258,"88/17, Guha Zila, Avadi 258872",Aligarh,227395,2024-04-16,Regular,18,398.91,2037.27,8149.08,48894.479999999996,Medium Value
53399500,1063.23,1063.23,1,Libni Sinha,rayaantiwari@example.org,913874548085,"H.No. 178
Ramakrishnan Zila, Ghaziabad-767609",Kadapa,687962,2024-07-01,Regular,18,1012.5,1063.23,1063.23,12758.76,Low Value
53538932,5659.54,2829.77,2,Quincy Nanda,maya02@example.com,919603784118,"H.No. 57
Mander Ganj
Katni-110592",Thoothukudi,932768,2023-05-11,Premium,9,1763.76,2829.77,11319.08,67914.48,High Value
53557741,3092.96,3092.96,1,Robert Shroff,ojas02@example.net,913041694691,"740, Banerjee Ganj
Mira-Bhayandar 913260",Hospet,407375,2024-10-30,Inactive,10,1753.39,3092.96,3092.96,37115.520000000004,Medium Value
53624677,4187.16,1395.72,3,Varenya Ganesh,beraaarav@example.org,914260566556,"H.No. 629
Shroff Nagar
Lucknow 170677",Udaipur,488900,2023-12-21,New,10,332.4,1395.72,12561.48,50245.92,Medium Value
53636086,7190.31,1797.5775,4,Max Nadkarni,kumersiya@example.org,915300023531,"25/86
Kata Zila
Howrah 811775",Bally,342729,2023-11-07,Premium,20,1238.26,1797.5775,28761.24,86283.72,Very High Value
53640286,2495.75,1247.875,2,Quincy Cheema,vigvasatika@example.org,915944903566,"58/738, Dhar Zila, Phusro-372086",Mathura,28426,2023-11-12,Premium,20,1368.38,1247.875,4991.5,29949.0,Medium Value
53782978,4111.84,4111.84,1,Laban Baria,mohinihari@example.net,913191651115,"H.No. 66, Kumer Street
Bongaigaon 699438",Junagadh,690652,2024-08-05,New,10,1390.84,4111.84,4111.84,49342.08,Medium Value
53815931,267.29,267.29,1,Praneel Sekhon,dalbirganguly@example.org,912760371239,"06, Bedi, Sonipat-496094",Jaipur,663082,2023-07-19,Inactive,17,1739.94,267.29,267.29,3207.4800000000005,Low Value
53974737,4973.06,2486.53,2,Kiaan Menon,narainojas@example.net,916042878994,"59/09, Shankar Chowk
Guwahati-481373",Panipat,637163,2023-10-30,New,15,672.4,2486.53,9946.12,59676.72,High Value
54038173,2490.79,2490.79,1,William Palan,mekhalapant@example.net,918498432808,"457, Bhagat Path
Bally-425829",Jehanabad,987434,2023-11-24,Premium,17,1914.26,2490.79,2490.79,29889.48,Low Value
54057428,2115.53,2115.53,1,Chatura Contractor,gsachdev@example.org,912895987483,"061
Kalla Path, Khandwa-739363",Panvel,751652,2023-11-28,New,13,1564.34,2115.53,2115.53,25386.36,Low Value
54139038,7368.82,2456.273333333333,3,Wahab Balan,anjali90@example.com,915687634653,"016
Lata Circle
Hubli–Dharwad 127880",Dibrugarh,888729,2024-09-30,Inactive,10,1689.41,2456.273333333333,22106.46,88425.84,Very High Value
54145987,3310.69,1103.5633333333333,3,Rushil Yadav,ethakkar@example.com,919425054117,"86/834
Kant Circle
Ludhiana 777242",Agartala,697253,2023-10-03,Premium,6,899.69,1103.5633333333333,9932.07,39728.28,Medium Value
54216497,2373.52,2373.52,1,Mohini Pandya,turvisani@example.com,917593328430,"H.No. 599, Srivastava Road
Shimoga-070708",Guwahati,44806,2024-07-07,New,13,1881.19,2373.52,2373.52,28482.239999999998,Low Value
54222320,4402.1,2201.05,2,Edhitha Kakar,pillayomisha@example.org,917018280903,"H.No. 47, Singh Nagar
Nellore 891716",Pali,375546,2023-07-24,Regular,19,295.18,2201.05,8804.2,52825.200000000004,Medium Value
54338574,3370.05,1685.025,2,Yashodhara Gokhale,nandagavin@example.org,916150079211,"829, Yogi Zila, Indore 022222",Guntur,515677,2023-08-09,Premium,3,1875.03,1685.025,6740.099999999999,40440.600000000006,Medium Value
54347213,2795.96,1397.98,2,Devansh Prasad,brijesh54@example.org,916450875266,"49/494, Sodhi, Morbi 621218",Lucknow,12673,2024-04-07,Premium,16,1388.04,1397.98,5591.92,33551.520000000004,Medium Value
54375571,1440.56,1440.56,1,Omaja Bumb,vrishtirajagopal@example.com,911796813431,"24/60, Dada, Allahabad 330051",Korba,207211,2023-09-30,Premium,4,405.49,1440.56,1440.56,17286.72,Low Value
54580166,5749.05,1916.35,3,Jason Pradhan,lucky87@example.net,910366322098,"08, Dani Chowk, Shimla 913693",Silchar,67494,2023-08-11,Regular,8,1024.69,1916.35,17247.15,68988.59999999999,High Value
54619715,1149.58,574.79,2,David Cherian,imaran51@example.com,916825053964,"358
Bhakta
Sangli-Miraj & Kupwad 296144",Panchkula,660842,2024-10-27,Inactive,4,739.04,574.79,2299.16,13794.96,Low Value
54680459,1075.43,1075.43,1,Fariq Kala,danielbanerjee@example.com,912843619880,"97/611, Modi Ganj
Allahabad-554472",Vijayanagaram,319468,2023-08-29,Regular,8,585.9,1075.43,1075.43,12905.16,Low Value
54730270,7085.34,1771.335,4,Aradhana Munshi,rajeshri93@example.org,917741778001,"70/03
Sarma Ganj, Patiala-333640",Salem,706203,2023-03-22,New,19,1256.55,1771.335,28341.36,85024.08,Very High Value
54748429,7270.75,3635.375,2,Darsh More,ynayar@example.org,912582120513,"26/961
Salvi Circle, Durg 406361",Visakhapatnam,883122,2024-04-22,New,2,669.35,3635.375,14541.5,87249.0,Very High Value
54797119,4498.860000000001,1499.62,3,Anusha Patel,xkoshy@example.com,910345213816,"H.No. 316, Kaur Zila
Malegaon 975468",Bilaspur,793140,2023-12-19,Premium,14,1673.74,1499.62,13496.580000000002,53986.31999999999,High Value
54799731,5349.56,5349.56,1,Rushil Palan,agatemanya@example.org,916807056894,"99/811, Khatri Zila
Bhilwara 448234",Jaipur,387529,2023-05-10,Premium,14,1150.73,5349.56,5349.56,64194.72,High Value
54837637,385.71,385.71,1,Nathaniel Som,bvora@example.org,911050437964,"314
Cheema Circle
Jalgaon-152298",Ichalkaranji,478461,2023-09-01,Regular,9,1525.43,385.71,385.71,4628.5199999999995,Low Value
54877984,5168.5,2584.25,2,Ubika Basak,ayaan26@example.org,917511501464,"H.No. 68
Tank Circle
Kolhapur 888923",Visakhapatnam,784114,2023-05-09,Inactive,14,736.62,2584.25,10337.0,62022.0,High Value
54885705,703.5400000000001,351.77000000000004,2,David Date,ojasvisandhu@example.com,915698167849,"74/94, Badal Nagar, Jalna 695558",Amritsar,359792,2024-03-30,Premium,13,432.05,351.77000000000004,1407.0800000000002,8442.480000000001,Low Value
54893418,4660.06,2330.03,2,Chatresh Prashad,mpatel@example.org,913099493905,"H.No. 77, Narula Street, Jamnagar 960771",Dibrugarh,271286,2024-02-14,Premium,13,1858.33,2330.03,9320.12,55920.72,High Value
54923640,12495.95,2082.6583333333333,6,Azad Nath,kmadan@example.net,918021641897,"20/90, Mohanty Ganj
Raurkela Industrial Township 943348",Gandhidham,664697,2024-04-10,Inactive,15,234.66,2082.6583333333333,74975.70000000001,149951.40000000002,Very High Value
54952806,6396.4800000000005,2132.1600000000003,3,Manya Kohli,vchatterjee@example.net,913672212180,"89/53, Vyas Zila
Madhyamgram 137643",Coimbatore,592310,2023-05-04,Regular,1,1142.91,2132.1600000000003,19189.44,76757.76000000001,High Value
55007963,209.59,209.59,1,Darika Borah,dominic54@example.com,915919980237,"87/449
Kothari, Haridwar 669084",Chennai,52382,2023-08-30,New,10,1809.98,209.59,209.59,2515.08,Low Value
55028958,7614.450000000001,2538.15,3,Pavani Yadav,mallorinder@example.org,910013225561,"71/201, Swamy, Thoothukudi-983182",Howrah,918618,2023-05-10,New,17,1168.29,2538.15,22843.35,91373.40000000001,Very High Value
55042740,7051.07,2350.3566666666666,3,Samuel Lanka,bhanumati39@example.net,910376361501,"36/962
Nazareth Circle, Tirupati-434921",Kadapa,97917,2024-03-12,Regular,7,404.02,2350.3566666666666,21153.21,84612.84,Very High Value
55056284,3036.2200000000003,1518.11,2,Devika Lal,kamdarkalpit@example.com,911917523704,"H.No. 812, Iyengar Path
Jaunpur 333582",Ichalkaranji,969027,2024-05-13,Inactive,11,373.44,1518.11,6072.4400000000005,36434.64,Medium Value
55060796,7652.209999999999,2550.736666666666,3,Lopa Barman,yashodhara48@example.net,910750969994,"827
Narula Street, Karnal-354449",Satara,268202,2024-07-02,New,5,1299.25,2550.736666666666,22956.63,91826.51999999999,Very High Value
55094848,3867.53,3867.53,1,Michael Sarraf,ckakar@example.net,913540856268,"22, Sant Street
Patna-748149",Madanapalle,90667,2023-04-02,Premium,14,422.78,3867.53,3867.53,46410.36,Medium Value
55170753,1902.71,951.355,2,Praneel Nagy,gchauhan@example.net,910044121348,"H.No. 660
Krishna Path, Mango-105239",Miryalaguda,951611,2024-05-27,Inactive,19,1414.63,951.355,3805.42,22832.52,Low Value
55278329,552.2,552.2,1,Nathaniel Mand,hmerchant@example.net,911205783276,"09, Dixit Road, Bulandshahr-868361",Bhubaneswar,906383,2024-10-08,Inactive,19,1814.67,552.2,552.2,6626.400000000001,Low Value
55404382,2527.51,1263.755,2,Isaiah Issac,csahni@example.net,915616720604,"H.No. 428
Dewan Road, Hospet-604940",Guntakal,245224,2023-09-25,Premium,19,950.79,1263.755,5055.02,30330.120000000003,Medium Value
55425478,7458.530000000001,2486.1766666666667,3,Karan Ramachandran,jackson54@example.net,916226098653,"03, Mann Circle
Sultan Pur Majra 572115",Surendranagar Dudhrej,408102,2024-07-05,Inactive,12,1605.51,2486.1766666666667,22375.590000000004,89502.36000000002,Very High Value
55472026,2277.77,1138.885,2,Urishilla Bhatnagar,pwalia@example.org,911246382291,"518
Hegde Circle
Kishanganj-108379",Allahabad,925280,2023-08-28,New,2,730.33,1138.885,4555.54,27333.239999999998,Low Value
55552600,2140.11,2140.11,1,Baljiwan Nagar,barkha14@example.net,911193411909,"91/534
Solanki Marg, Chinsurah-132968",Gorakhpur,81284,2024-10-30,Regular,14,1412.54,2140.11,2140.11,25681.32,Low Value
55693909,5566.26,1855.42,3,Darsh Pandey,mdugar@example.net,919650016694,"32, Lad Street
Tiruvottiyur 643887",Narasaraopet,15855,2024-06-27,Premium,1,1965.46,1855.42,16698.78,66795.12,High Value
55733729,959.01,959.01,1,Aarini Singhal,siya60@example.net,914679777871,"55/71, Murty Circle, Kamarhati-997909",Anantapuram,200968,2024-07-13,Premium,12,704.66,959.01,959.01,11508.119999999999,Low Value
55803572,2551.93,2551.93,1,Champak Palla,gbail@example.net,917358285259,"58/271
Parmar Circle
Nagaon-635394",Rewa,391552,2023-03-27,Premium,17,1237.96,2551.93,2551.93,30623.159999999996,Medium Value
55936462,1179.35,1179.35,1,Upkaar Mahajan,saanviseth@example.org,914729548361,"83
Sridhar Path, Siwan-890863",Berhampur,622771,2023-04-24,New,5,338.13,1179.35,1179.35,14152.199999999999,Low Value
55971849,4826.1,2413.05,2,Orinder Joshi,anamikasuri@example.org,910114010006,"962, Ganesh Nagar, Kota-336060",Rewa,920798,2024-04-05,Regular,3,490.69,2413.05,9652.2,57913.200000000004,High Value
56195475,4916.95,1638.9833333333331,3,Falguni Date,sharmaaradhana@example.com,913326874282,"94
Venkataraman Ganj, Patiala-174200",Ahmedabad,31357,2024-06-25,Regular,18,1149.91,1638.9833333333331,14750.85,59003.39999999999,High Value
56248757,464.47,464.47,1,Ekansh Narayan,qraghavan@example.com,911905283202,"05/325, Kade Circle
Belgaum-791134",Chapra,14789,2024-08-05,Premium,16,1040.97,464.47,464.47,5573.64,Low Value
56250563,2440.73,2440.73,1,Anthony Tara,tnagarajan@example.com,911199558345,"H.No. 220, Brahmbhatt Marg, Gulbarga-331993",Jabalpur,202458,2023-09-02,Premium,20,733.3,2440.73,2440.73,29288.760000000002,Low Value
56352626,1367.96,1367.96,1,Liam Palan,shravya32@example.org,913874045143,"28/021
Goyal Street, Haridwar 710996",Nagercoil,219851,2023-06-29,Regular,10,1574.59,1367.96,1367.96,16415.52,Low Value
56441247,7330.14,1832.535,4,Aashi Narula,girindrachar@example.com,918816994235,"H.No. 291
Bassi, Nashik 127808",Meerut,27074,2024-06-02,Premium,18,1667.94,1832.535,29320.56,87961.68000000001,Very High Value
56457995,5213.209999999999,2606.605,2,Turvi Venkataraman,anya55@example.com,911701858284,"16/55, Anne Path, Kurnool-471739",Amroha,306136,2024-01-01,Inactive,6,1002.88,2606.605,10426.419999999998,62558.520000000004,High Value
56480776,1614.08,1614.08,1,Matthew Parsa,sagate@example.com,914677889908,"41/331
Manne Zila
Jamalpur-589262",Udaipur,573808,2024-03-17,Regular,8,1401.79,1614.08,1614.08,19368.96,Low Value
56548063,7606.91,2535.6366666666668,3,Advay Baria,qushikrish@example.net,910860756884,"H.No. 54
Bhandari Path
Siliguri-730057",Thanjavur,443618,2024-08-11,New,20,537.48,2535.6366666666668,22820.73,91282.92,Very High Value
56572297,11719.01,3906.3366666666666,3,Rachita Wali,shivanimody@example.org,919497552961,"572, Deshmukh
Pimpri-Chinchwad 016173",Ulhasnagar,25613,2024-10-02,Inactive,10,1601.86,3906.3366666666666,35157.03,140628.12,Very High Value
56604077,3869.38,1934.69,2,Yutika Pandit,shivanshdesai@example.com,912766142361,"426, Vora Ganj
Bettiah 007488",Ghaziabad,596688,2024-01-11,Regular,14,474.26,1934.69,7738.76,46432.56,Medium Value
56764791,2172.56,2172.56,1,Priya Shukla,rajavasana@example.net,910581036038,"96/18
Panchal Chowk
Hosur-935341",Hindupur,876143,2024-09-08,Regular,10,1226.1,2172.56,2172.56,26070.72,Low Value
56780331,9976.63,3325.543333333333,3,Vinaya Atwal,niharikasuresh@example.net,919007432418,"770
Yohannan Path
Sultan Pur Majra-654003",Gaya,980372,2024-04-18,Premium,8,903.37,3325.543333333333,29929.890000000003,119719.56,Very High Value
57063557,1686.55,1686.55,1,Vaishnavi Srinivas,onisubramaniam@example.org,919544044299,"H.No. 54
Kumer, Ahmednagar-380592",Raurkela Industrial Township,307921,2023-06-27,Inactive,5,1465.59,1686.55,1686.55,20238.6,Low Value
57081917,12293.97,2458.794,5,Nidra Choudhary,htiwari@example.net,914316153012,"H.No. 578
Gaba Zila
Nagercoil-822965",Howrah,420892,2023-12-16,Inactive,6,1378.87,2458.794,61469.85,147527.63999999998,Very High Value
57102800,3594.15,1198.05,3,Januja Verma,atideshpande@example.org,917293526596,"06
Om, Ambarnath 477463",Ichalkaranji,730539,2024-03-22,Inactive,14,578.14,1198.05,10782.45,43129.799999999996,Medium Value
57207678,726.41,726.41,1,Yashodhara Mishra,urvi08@example.net,919390929345,"01
Om Street
Rohtak 339233",Chandrapur,347833,2024-08-08,New,17,1603.27,726.41,726.41,8716.92,Low Value
57213543,1277.83,1277.83,1,Hema Natarajan,chadhanimrat@example.org,918582439111,"515
Buch Road
Bilaspur 694542",Gandhinagar,595160,2024-10-30,Regular,14,1323.95,1277.83,1277.83,15333.96,Low Value
57217288,3297.69,3297.69,1,Dalaja Bassi,ppandey@example.net,915745364286,"339
Radhakrishnan Circle, Bhubaneswar 566268",Karimnagar,202075,2023-03-24,Regular,3,736.05,3297.69,3297.69,39572.28,Medium Value
57291761,14216.08,2369.346666666667,6,Samarth Muni,netrasarkar@example.org,913190092444,"H.No. 997, Hayre Marg, Dhule-782519",Pallavaram,260349,2024-08-29,Regular,8,1338.09,2369.346666666667,85296.48,170592.96000000002,Very High Value
57331847,5284.84,2642.42,2,Jack Kamdar,yatan68@example.net,918287234098,"96/303, Ghose Marg, Bhimavaram-097271",Amravati,67085,2023-09-19,Regular,5,752.87,2642.42,10569.68,63418.08,High Value
57340963,5399.1,1349.775,4,Wridesh Kothari,eshana23@example.com,914241078794,"56, Mangal Chowk, Nagercoil-046733",Proddatur,479748,2024-02-29,Regular,2,230.19,1349.775,21596.4,64789.200000000004,High Value
57360162,3364.69,1121.5633333333333,3,Aarini Rama,bkuruvilla@example.com,916662931943,"H.No. 10
Pai Chowk
Jorhat 052878",Bally,69036,2023-10-30,Regular,20,607.46,1121.5633333333333,10094.07,40376.28,Medium Value
57392064,7425.65,1856.4125,4,Lavanya Jain,deshpandeom@example.com,916137420258,"391, Edwin Path, Korba 202726",Udupi,688100,2024-06-23,Regular,4,1540.81,1856.4125,29702.6,89107.79999999999,Very High Value
57474553,5240.55,2620.275,2,Damini Sule,ukrishnan@example.net,915057970429,"H.No. 36, Sani, Tadepalligudem 412609",Moradabad,441368,2023-09-06,Regular,1,300.82,2620.275,10481.1,62886.600000000006,High Value
57505804,6342.46,2114.153333333333,3,Zinal Padmanabhan,yashodharabhat@example.com,919680388675,"71, Yohannan
Shimla 687225",Orai,20322,2024-08-25,New,9,225.87,2114.153333333333,19027.38,76109.51999999999,High Value
57523973,4256.13,1418.71,3,Darpan Rama,wagleyadavi@example.com,918975008175,"99/07, Mall Nagar
Tiruvottiyur 784487",Suryapet,254066,2023-09-26,New,2,1647.35,1418.71,12768.39,51073.56,Medium Value
